collection_id,bin_id,truck_id,collection_timestamp,fill_level_at_collection_pct,waste_collected_kg,collection_status,emergency_collection,route_date,route_id
C0000696,B0014,T05,2026-05-06 11:00:00,103.04229900809365,539.2651058810658,Completed,1,2026-05-06,RTE000422
C0000697,B0014,T10,2026-05-09 11:00:00,34.06260177542068,139.01586847860526,Completed,0,2026-05-09,RTE000865
C0000698,B0014,T05,2026-05-19 23:00:00,103.06516194880697,517.033867889642,Completed,1,2026-05-19,RTE000424
C0000699,B0014,T10,2026-05-23 11:00:00,42.17172098203728,199.49782213085678,Completed,0,2026-05-23,RTE000867
C0000700,B0014,T05,2026-06-03 08:00:00,103.16106389003777,506.1366503555652,Completed,1,2026-06-03,RTE000427
C0000701,B0014,T05,2026-06-06 11:00:00,41.81770074502412,206.36749506235606,Completed,0,2026-06-06,RTE000428
C0000702,B0014,T05,2026-06-13 11:00:00,68.11373248115456,344.7338738236037,Completed,0,2026-06-13,RTE000430
C0000703,B0014,T10,2026-06-20 11:00:00,70.95355332791328,329.7117877944604,Completed,0,2026-06-20,RTE000873
C0000704,B0014,T05,2026-06-27 11:00:00,74.39826979255794,358.236768324637,Completed,0,2026-06-27,RTE000433
C0000705,B0014,T05,2026-07-04 11:00:00,72.11376756142674,341.88274233567626,Completed,0,2026-07-04,RTE000436
C0000706,B0014,T05,2026-07-11 11:00:00,74.19221353698883,372.8212753045931,Completed,0,2026-07-11,RTE000438
C0000707,B0014,T05,2026-07-18 11:00:00,68.53330468402984,329.21452954253374,Completed,0,2026-07-18,RTE000439
C0000708,B0014,T10,2026-07-25 11:00:00,70.83267423860805,297.6340151001343,Completed,0,2026-07-25,RTE000878
C0000709,B0015,T09,2025-08-06 16:00:00,89.26804439766673,367.4427233858994,Completed,0,2025-08-06,RTE000620
C0000710,B0015,T09,2025-08-13 16:00:00,55.3311116202837,211.39482235102142,Completed,0,2025-08-13,RTE000626
C0000711,B0015,T04,2025-08-26 15:00:00,103.1875208831744,406.8792736351015,Completed,1,2025-08-26,RTE000187
C0000712,B0015,T09,2025-08-27 16:00:00,17.0293580888557,33.29024734523117,Completed,0,2025-08-27,RTE000633
C0000713,B0015,T09,2025-09-08 23:00:00,103.11780410920568,430.3414132219788,Completed,1,2025-09-08,RTE000640
C0000714,B0015,T09,2025-09-17 16:00:00,68.47245590191639,286.9796216223108,Completed,0,2025-09-17,RTE000645
C0000715,B0015,T09,2025-09-24 16:00:00,52.678526129723636,214.50340655519065,Completed,0,2025-09-24,RTE000649
C0000716,B0015,T09,2025-10-01 16:00:00,55.63693776508893,213.71714057883838,Completed,0,2025-10-01,RTE000653
C0000717,B0015,T09,2025-10-14 11:00:00,104.2956233937885,414.3987914713217,Completed,1,2025-10-14,RTE000656
C0000718,B0015,T04,2025-10-15 16:00:00,17.13640179531881,38.82035366300189,Completed,0,2025-10-15,RTE000211
C0000719,B0015,T04,2025-10-22 16:00:00,60.580398830874685,244.17795784228076,Completed,0,2025-10-22,RTE000216
C0000720,B0015,T09,2025-10-29 16:00:00,57.08914695127194,209.51796306097552,Completed,0,2025-10-29,RTE000664
C0000721,B0015,T09,2025-11-10 19:00:00,103.058178757722,410.1781422156805,Completed,1,2025-11-10,RTE000672
C0000722,B0015,T09,2025-11-12 16:00:00,22.53925785901449,84.28439201797761,Completed,0,2025-11-12,RTE000674
C0000723,B0015,T04,2025-11-19 16:00:00,56.97758476559074,220.67994420849163,Completed,0,2025-11-19,RTE000232
C0000724,B0015,T04,2025-11-26 16:00:00,60.90611303965171,225.24612889946027,Completed,0,2025-11-26,RTE000238
C0000725,B0015,T04,2025-12-03 16:00:00,63.8547927777652,233.12096661010847,Completed,0,2025-12-03,RTE000243
C0000726,B0015,T04,2025-12-10 16:00:00,66.20125550871566,270.2606996418615,Completed,0,2025-12-10,RTE000246
C0000727,B0015,T09,2025-12-17 16:00:00,60.20046124082806,247.6632304459169,Completed,0,2025-12-17,RTE000691
C0000728,B0015,T04,2025-12-24 16:00:00,60.5489126507213,221.67838128905905,Completed,0,2025-12-24,RTE000253
C0000729,B0015,T04,2025-12-31 16:00:00,67.90431956969752,261.0389332902244,Completed,0,2025-12-31,RTE000259
C0000730,B0015,T09,2026-01-07 16:00:00,57.85854895695156,189.76326114375917,Completed,0,2026-01-07,RTE000698
C0000731,B0015,T09,2026-01-19 22:00:00,103.38990459045692,419.0376516439624,Completed,1,2026-01-19,RTE000703
C0000732,B0015,T09,2026-01-28 16:00:00,69.90247391744704,285.29956269172277,Completed,0,2026-01-28,RTE000709
C0000733,B0015,T04,2026-02-04 16:00:00,54.279418239523515,213.77770625283986,Completed,0,2026-02-04,RTE000276
C0000734,B0015,T09,2026-02-11 16:00:00,55.83657677670101,206.36809474661402,Completed,0,2026-02-11,RTE000718
C0000735,B0015,T09,2026-02-18 16:00:00,59.359853231344005,214.0671146973205,Completed,0,2026-02-18,RTE000722
C0000736,B0015,T04,2026-02-25 16:00:00,60.939093979754354,225.2323847362719,Completed,0,2026-02-25,RTE000286
C0000737,B0015,T09,2026-03-04 16:00:00,60.53374122631578,237.47916113036095,Completed,0,2026-03-04,RTE000729
C0000738,B0015,T09,2026-03-17 13:00:00,103.24088556073023,409.718273674369,Completed,1,2026-03-17,RTE000737
C0000739,B0015,T09,2026-03-18 16:00:00,16.594087729480606,45.559535302646196,Completed,0,2026-03-18,RTE000738
C0000740,B0015,T09,2026-03-31 14:00:00,103.10420830952974,408.3768340350309,Completed,1,2026-03-31,RTE000745
C0000741,B0015,T09,2026-04-01 16:00:00,16.846929866157012,42.41228468135605,Completed,0,2026-04-01,RTE000746
C0000742,B0015,T04,2026-04-08 16:00:00,60.079223334632715,212.08440083023035,Completed,0,2026-04-08,RTE000306
C0000743,B0015,T04,2026-04-20 17:00:00,103.17246530764197,403.67814023194353,Completed,1,2026-04-20,RTE000314
C0000744,B0015,T09,2026-04-22 16:00:00,25.028569605606904,95.63429044556867,Completed,0,2026-04-22,RTE000755
C0000745,B0015,T09,2026-04-29 16:00:00,56.79067124486653,204.1108497514816,Completed,0,2026-04-29,RTE000760
C0000746,B0015,T09,2026-05-11 10:00:00,103.03898052304505,415.6329440148469,Completed,1,2026-05-11,RTE000766
C0000747,B0015,T09,2026-05-13 16:00:00,24.75650625441842,66.09508826791051,Completed,0,2026-05-13,RTE000768
C0000748,B0015,T09,2026-05-25 17:00:00,103.13947515074366,427.3996562312978,Completed,1,2026-05-25,RTE000775
C0000749,B0015,T04,2026-05-27 16:00:00,19.952400808209354,67.18425102550793,Completed,0,2026-05-27,RTE000327
C0000750,B0015,T09,2026-06-03 16:00:00,59.148324908844465,232.48133590766216,Completed,0,2026-06-03,RTE000780
C0000751,B0015,T04,2026-06-10 16:00:00,58.76496845819557,213.136593855079,Completed,0,2026-06-10,RTE000334
C0000752,B0015,T09,2026-06-22 10:00:00,103.17005302240526,430.2404172175687,Completed,1,2026-06-22,RTE000791
C0000753,B0015,T09,2026-06-24 16:00:00,20.63867534370249,68.10409826464296,Completed,0,2026-06-24,RTE000793
C0000754,B0015,T09,2026-07-01 16:00:00,58.60725276298282,230.00765427821452,Completed,0,2026-07-01,RTE000797
C0000755,B0015,T04,2026-07-14 11:00:00,103.35793718929773,410.2582020471093,Completed,1,2026-07-14,RTE000350
C0000756,B0015,T09,2026-07-15 16:00:00,17.375875027887115,58.20637539526057,Completed,0,2026-07-15,RTE000805
C0000757,B0015,T04,2026-07-22 16:00:00,56.89400712097037,220.6941143331085,Completed,0,2026-07-22,RTE000354
C0000758,B0015,T09,2026-07-29 16:00:00,57.92380659331629,230.86456588981295,Completed,0,2026-07-29,RTE000813
C0000759,B0016,T09,2025-08-06 07:00:00,58.84536926007588,459.78355810652636,Completed,0,2025-08-06,RTE000620
C0000760,B0016,T04,2025-08-19 04:00:00,103.08880075006353,856.4338680615481,Completed,1,2025-08-19,RTE000185
C0000761,B0016,T04,2025-08-20 07:00:00,12.802660983587225,42.535533031319716,Completed,0,2025-08-20,RTE000186
C0000762,B0016,T09,2025-08-27 07:00:00,62.6365156029726,503.21887343951647,Completed,0,2025-08-27,RTE000633
C0000763,B0016,T09,2025-09-03 07:00:00,57.46712004457288,471.61463343556284,Completed,0,2025-09-03,RTE000636
C0000764,B0016,T09,2025-09-10 07:00:00,55.71598102106125,423.59132092457276,Completed,0,2025-09-10,RTE000641
C0000765,B0016,T04,2025-09-23 08:00:00,103.60976118529396,826.1002750552257,Completed,1,2025-09-23,RTE000200
C0000766,B0016,T04,2025-09-24 07:00:00,15.483504514730098,81.09084249521042,Completed,0,2025-09-24,RTE000201
C0000767,B0016,T09,2025-10-01 07:00:00,60.241923073672375,479.4774150346695,Completed,0,2025-10-01,RTE000653
C0000768,B0016,T04,2025-10-08 07:00:00,58.978659441665535,430.2298108499488,Completed,0,2025-10-08,RTE000207
C0000769,B0016,T09,2025-10-15 07:00:00,63.305831009522265,411.473190388439,Completed,0,2025-10-15,RTE000657
C0000770,B0016,T09,2025-10-22 07:00:00,70.62571471210136,541.0177005208388,Completed,0,2025-10-22,RTE000660
C0000771,B0016,T09,2025-10-29 07:00:00,61.93903652983891,503.14060500326434,Completed,0,2025-10-29,RTE000664
C0000772,B0016,T04,2025-11-05 07:00:00,58.33386116123359,470.6029643209179,Completed,0,2025-11-05,RTE000223
C0000773,B0016,T04,2025-11-17 20:00:00,103.6287762832855,814.7536422028022,Completed,1,2025-11-17,RTE000230
C0000774,B0016,T04,2025-11-19 07:00:00,20.75133460162967,124.76463995659377,Completed,0,2025-11-19,RTE000232
C0000775,B0016,T04,2025-11-26 07:00:00,62.90405804875145,452.48435612018636,Completed,0,2025-11-26,RTE000238
C0000776,B0016,T09,2025-12-03 07:00:00,67.50573699861786,552.3557402066356,Completed,0,2025-12-03,RTE000682
C0000777,B0016,T04,2025-12-10 07:00:00,60.92744900166939,422.2569016629542,Completed,0,2025-12-10,RTE000246
C0000778,B0016,T09,2025-12-17 07:00:00,70.23494248185614,517.1527741034803,Completed,0,2025-12-17,RTE000691
C0000779,B0016,T04,2025-12-24 07:00:00,68.48752397629556,529.7516512649738,Completed,0,2025-12-24,RTE000253
C0000780,B0016,T04,2026-01-05 14:00:00,104.22456842050438,837.6801817505125,Completed,1,2026-01-05,RTE000263
C0000781,B0016,T04,2026-01-14 07:00:00,73.83736415015825,549.703851853356,Completed,0,2026-01-14,RTE000268
C0000782,B0016,T09,2026-01-26 21:00:00,103.59312527444895,792.007105522251,Completed,1,2026-01-26,RTE000707
C0000783,B0016,T04,2026-01-28 07:00:00,22.47018318535783,111.74373589161628,Completed,0,2026-01-28,RTE000274
C0000784,B0016,T04,2026-02-04 07:00:00,62.10879317334941,510.9343477231271,Completed,0,2026-02-04,RTE000276
C0000785,B0016,T09,2026-02-11 07:00:00,55.36652863709,394.1073526721472,Completed,0,2026-02-11,RTE000718
C0000786,B0016,T09,2026-02-23 20:00:00,103.95477915309586,835.3758523572276,Completed,1,2026-02-23,RTE000724
C0000787,B0016,T09,2026-02-25 07:00:00,18.06651310668698,122.59666451171007,Completed,0,2026-02-25,RTE000726
C0000788,B0016,T09,2026-03-10 08:00:00,103.19987276516791,859.1303113593041,Completed,1,2026-03-10,RTE000733
C0000789,B0016,T09,2026-03-11 07:00:00,11.169078376323972,26.526443703321497,Completed,0,2026-03-11,RTE000734
C0000790,B0016,T09,2026-03-18 07:00:00,62.09379770708987,499.6950338217383,Completed,0,2026-03-18,RTE000738
C0000791,B0016,T04,2026-03-25 07:00:00,57.52692127303073,420.28909539288225,Completed,0,2026-03-25,RTE000299
C0000792,B0016,T09,2026-04-01 07:00:00,63.09038322392312,491.49145683559703,Completed,0,2026-04-01,RTE000746
C0000793,B0016,T04,2026-04-13 20:00:00,103.457968611501,824.2404722199371,Completed,1,2026-04-13,RTE000310
C0000794,B0016,T09,2026-04-22 07:00:00,76.1698679819548,599.7767167668901,Completed,0,2026-04-22,RTE000755
C0000795,B0016,T04,2026-04-29 07:00:00,61.74679271885064,481.09794734708373,Completed,0,2026-04-29,RTE000317
C0000796,B0016,T04,2026-05-06 07:00:00,62.13585423298087,488.56213539170597,Completed,0,2026-05-06,RTE000319
C0000797,B0016,T04,2026-05-13 07:00:00,61.9529402990617,454.3997453285101,Completed,0,2026-05-13,RTE000322
C0000798,B0016,T09,2026-05-25 07:00:00,103.2604172329775,834.6556847238078,Completed,1,2026-05-25,RTE000775
C0000799,B0016,T09,2026-05-27 07:00:00,24.726611929517567,89.3362979456322,Completed,0,2026-05-27,RTE000777
C0000800,B0016,T09,2026-06-03 07:00:00,70.38764046832989,527.6844999166207,Completed,0,2026-06-03,RTE000780
C0000801,B0016,T09,2026-06-15 10:00:00,103.54887386562652,804.7936948956673,Completed,1,2026-06-15,RTE000785
C0000802,B0016,T04,2026-06-17 07:00:00,27.365409277151283,174.80378927917988,Completed,0,2026-06-17,RTE000337
C0000803,B0016,T09,2026-06-29 14:00:00,103.11115443632646,824.0498944695044,Completed,1,2026-06-29,RTE000796
C0000804,B0016,T09,2026-07-01 07:00:00,22.25081938624757,158.78833333868127,Completed,0,2026-07-01,RTE000797
C0000805,B0016,T09,2026-07-14 04:00:00,103.00237852201006,829.7637114101859,Completed,1,2026-07-14,RTE000804
C0000806,B0016,T04,2026-07-15 07:00:00,16.114723863299748,102.66156040176193,Completed,0,2026-07-15,RTE000351
C0000807,B0016,T09,2026-07-22 07:00:00,59.74832653584529,487.18600939196546,Completed,0,2026-07-22,RTE000809
C0000808,B0016,T09,2026-07-29 07:00:00,57.37350137537032,384.0601905798162,Completed,0,2026-07-29,RTE000813
C0000809,B0017,T06,2025-08-05 12:00:00,47.80726582162737,190.68935332869307,Completed,0,2025-08-05,RTE000444
C0000810,B0017,T06,2025-08-12 12:00:00,56.195974641272684,199.21883897673283,Completed,0,2025-08-12,RTE000445
C0000811,B0017,T06,2025-08-24 18:00:00,103.02270596154534,415.9666583534157,Completed,1,2025-08-24,RTE000446
C0000812,B0017,T06,2025-09-02 12:00:00,74.26447949349424,283.87596885546526,Completed,0,2025-09-02,RTE000448
C0000813,B0017,T06,2025-09-09 12:00:00,61.75003240784377,212.311376463755,Completed,0,2025-09-09,RTE000449
C0000814,B0017,T01,2025-09-21 21:00:00,103.2755204396036,426.3248425264757,Completed,1,2025-09-21,RTE000006
C0000815,B0017,T01,2025-09-23 12:00:00,17.3639578696512,63.178844681720555,Completed,0,2025-09-23,RTE000007
C0000816,B0017,T06,2025-09-30 12:00:00,53.87825956801973,203.77435910882693,Completed,0,2025-09-30,RTE000451
C0000817,B0017,T01,2025-10-07 12:00:00,59.18301859732128,215.27831667884908,Completed,0,2025-10-07,RTE000010
C0000818,B0017,T06,2025-10-14 12:00:00,61.176224679066785,234.21015773833778,Completed,0,2025-10-14,RTE000452
C0000819,B0017,T01,2025-10-21 12:00:00,60.388184274789715,252.73982732954522,Completed,0,2025-10-21,RTE000013
C0000820,B0017,T06,2025-10-28 12:00:00,54.43601857753204,217.60119510189895,Completed,0,2025-10-28,RTE000453
C0000821,B0017,T06,2025-11-04 12:00:00,58.277276093430196,212.81782283128916,Completed,0,2025-11-04,RTE000454
C0000822,B0017,T06,2025-11-11 12:00:00,63.4033764885952,266.80566334674006,Completed,0,2025-11-11,RTE000455
C0000823,B0017,T06,2025-11-18 12:00:00,55.84547712123468,222.91886509626954,Completed,0,2025-11-18,RTE000456
C0000824,B0017,T01,2025-11-25 12:00:00,58.360317665213465,240.15874055518614,Completed,0,2025-11-25,RTE000018
C0000825,B0017,T06,2025-12-02 12:00:00,58.46320307459079,245.2646751525122,Completed,0,2025-12-02,RTE000458
C0000826,B0017,T01,2025-12-09 12:00:00,58.25809632484585,238.86363792101065,Completed,0,2025-12-09,RTE000021
C0000827,B0017,T01,2025-12-16 12:00:00,59.18955986219841,234.64326877931882,Completed,0,2025-12-16,RTE000022
C0000828,B0017,T06,2025-12-23 12:00:00,61.37189955563988,225.25260504235393,Completed,0,2025-12-23,RTE000460
C0000829,B0017,T01,2026-01-04 03:00:00,103.15703281416194,412.37512062313476,Completed,1,2026-01-04,RTE000025
C0000830,B0017,T06,2026-01-06 12:00:00,24.573201354291275,88.39337978205508,Completed,0,2026-01-06,RTE000462
C0000831,B0017,T01,2026-01-13 12:00:00,53.84289852973545,193.6381818506047,Completed,0,2026-01-13,RTE000027
C0000832,B0017,T06,2026-01-20 12:00:00,60.08535675619259,240.8242778430153,Completed,0,2026-01-20,RTE000463
C0000833,B0017,T01,2026-01-27 12:00:00,54.81579106202483,229.06181420395703,Completed,0,2026-01-27,RTE000029
C0000834,B0017,T01,2026-02-03 12:00:00,53.79264087717802,208.896444856355,Completed,0,2026-02-03,RTE000032
C0000835,B0017,T06,2026-02-16 21:00:00,103.1879132755114,407.63207745731194,Completed,1,2026-02-16,RTE000465
C0000836,B0017,T01,2026-02-24 12:00:00,63.8250851303514,258.0172437898196,Completed,0,2026-02-24,RTE000034
C0000837,B0017,T01,2026-03-03 12:00:00,56.3368892735997,220.73061139979157,Completed,0,2026-03-03,RTE000036
C0000838,B0017,T06,2026-03-16 14:00:00,103.10314732491106,422.493370564464,Completed,1,2026-03-16,RTE000467
C0000839,B0017,T06,2026-03-17 12:00:00,13.033676738346461,33.513841018008044,Completed,0,2026-03-17,RTE000468
C0000840,B0017,T06,2026-03-24 12:00:00,57.467312806916205,241.77823645157454,Completed,0,2026-03-24,RTE000469
C0000841,B0017,T06,2026-03-31 12:00:00,53.29063218812028,215.30140267733677,Completed,0,2026-03-31,RTE000471
C0000842,B0017,T01,2026-04-07 12:00:00,57.335511703012656,209.6046125750173,Completed,0,2026-04-07,RTE000039
C0000843,B0017,T06,2026-04-14 12:00:00,62.55513239722858,262.67796077852597,Completed,0,2026-04-14,RTE000472
C0000844,B0017,T06,2026-04-21 12:00:00,55.89314684222706,203.33296786175288,Completed,0,2026-04-21,RTE000474
C0000845,B0017,T06,2026-05-03 19:00:00,103.42931044800896,441.446162818124,Completed,1,2026-05-03,RTE000475
C0000846,B0017,T06,2026-05-05 12:00:00,15.324554468758658,31.532577424780172,Completed,0,2026-05-05,RTE000476
C0000847,B0017,T01,2026-05-12 12:00:00,62.80686046890441,250.02118193269268,Completed,0,2026-05-12,RTE000044
C0000848,B0017,T01,2026-05-19 12:00:00,60.35112166828191,225.96653254633506,Completed,0,2026-05-19,RTE000045
C0000849,B0017,T01,2026-05-31 20:00:00,103.82356502417214,410.20076664191066,Completed,1,2026-05-31,RTE000047
C0000850,B0017,T06,2026-06-02 12:00:00,22.65355904376029,77.07242473125761,Completed,0,2026-06-02,RTE000480
C0000851,B0017,T01,2026-06-09 12:00:00,58.2169986134069,214.36607309888294,Completed,0,2026-06-09,RTE000048
C0000852,B0017,T01,2026-06-16 12:00:00,64.0686637428156,237.70053756445006,Completed,0,2026-06-16,RTE000050
C0000853,B0017,T06,2026-06-28 14:00:00,103.1360554138976,432.4777208546759,Completed,1,2026-06-28,RTE000483
C0000854,B0017,T01,2026-06-30 12:00:00,18.554931650736243,61.76564518157747,Completed,0,2026-06-30,RTE000052
C0000855,B0017,T01,2026-07-07 12:00:00,56.76010589783515,225.74256466575767,Completed,0,2026-07-07,RTE000053
C0000856,B0017,T06,2026-07-14 12:00:00,58.63236107278185,229.03043801072423,Completed,0,2026-07-14,RTE000485
C0000857,B0017,T01,2026-07-21 12:00:00,60.31377365435665,253.77637556010606,Completed,0,2026-07-21,RTE000056
C0000858,B0017,T06,2026-07-28 12:00:00,55.71712681729878,205.4545196685419,Completed,0,2026-07-28,RTE000487
C0000859,B0018,T04,2025-08-01 09:00:00,28.406593653573125,158.43249330810949,Completed,0,2025-08-01,RTE000176
C0000860,B0018,T04,2025-08-08 03:00:00,103.00498402345461,719.0096367328534,Completed,1,2025-08-08,RTE000179
C0000861,B0018,T09,2025-08-08 09:00:00,7.061972404158732,35.573925946560394,Completed,0,2025-08-08,RTE000622
C0000862,B0018,T04,2025-08-15 09:00:00,102.1808641802218,690.8562158450322,Completed,0,2025-08-15,RTE000183
C0000863,B0018,T09,2025-08-21 17:00:00,104.19174682382643,707.1967810507477,Completed,1,2025-08-21,RTE000630
C0000864,B0018,T09,2025-08-28 04:00:00,103.09148495638436,713.0343300946118,Completed,1,2025-08-28,RTE000634
C0000865,B0018,T09,2025-09-04 02:00:00,103.22559315055666,702.4786077816916,Completed,1,2025-09-04,RTE000637
C0000866,B0018,T09,2025-09-05 09:00:00,25.23300500661671,115.62623281041618,Completed,0,2025-09-05,RTE000638
C0000867,B0018,T04,2025-09-11 17:00:00,103.04929120795252,703.3944531531083,Completed,1,2025-09-11,RTE000195
C0000868,B0018,T04,2025-09-12 09:00:00,13.876539227982107,38.06372444559606,Completed,0,2025-09-12,RTE000196
C0000869,B0018,T09,2025-09-18 23:00:00,103.12590690757327,700.236739461067,Completed,1,2025-09-18,RTE000646
C0000870,B0018,T04,2025-09-25 20:00:00,104.05579629158292,716.4032873167388,Completed,1,2025-09-25,RTE000202
C0000871,B0018,T04,2025-10-02 14:00:00,103.59333971513043,736.0876908369529,Completed,1,2025-10-02,RTE000205
C0000872,B0018,T04,2025-10-09 10:00:00,103.40998740005702,713.4632153121173,Completed,1,2025-10-09,RTE000208
C0000873,B0018,T04,2025-10-10 09:00:00,19.614011302666604,85.63418168979943,Completed,0,2025-10-10,RTE000209
C0000874,B0018,T09,2025-10-17 00:00:00,105.05797241822381,742.2677598965897,Completed,1,2025-10-17,RTE000659
C0000875,B0018,T04,2025-10-17 09:00:00,6.983256144377946,9.196941788590033,Completed,0,2025-10-17,RTE000213
C0000876,B0018,T09,2025-10-23 20:00:00,104.22166312422165,697.3678271246158,Completed,1,2025-10-23,RTE000661
C0000877,B0018,T04,2025-10-24 09:00:00,14.017354788623399,40.11493168054527,Completed,0,2025-10-24,RTE000218
C0000878,B0018,T04,2025-10-30 19:00:00,104.05352022018653,712.0767496853357,Completed,1,2025-10-30,RTE000220
C0000879,B0018,T09,2025-10-31 09:00:00,12.684353222786529,26.400789757796545,Completed,0,2025-10-31,RTE000665
C0000880,B0018,T09,2025-11-06 06:00:00,103.11251183429854,684.9994089502167,Completed,1,2025-11-06,RTE000669
C0000881,B0018,T09,2025-11-07 09:00:00,25.078149000593026,122.65144555437068,Completed,0,2025-11-07,RTE000670
C0000882,B0018,T09,2025-11-13 15:00:00,103.04217221847718,703.6255620632982,Completed,1,2025-11-13,RTE000675
C0000883,B0018,T04,2025-11-14 09:00:00,16.39953413650195,84.1969188967969,Completed,0,2025-11-14,RTE000228
C0000884,B0018,T09,2025-11-20 22:00:00,103.40736189565575,686.2881180059187,Completed,1,2025-11-20,RTE000677
C0000885,B0018,T09,2025-11-21 09:00:00,13.869235511468661,39.46694362847137,Completed,0,2025-11-21,RTE000678
C0000886,B0018,T04,2025-11-27 16:00:00,103.03181920712939,721.7376985042611,Completed,1,2025-11-27,RTE000239
C0000887,B0018,T04,2025-11-28 09:00:00,12.720752207553687,27.06119913292149,Completed,0,2025-11-28,RTE000240
C0000888,B0018,T09,2025-12-04 14:00:00,104.40316431418194,707.4471108582137,Completed,1,2025-12-04,RTE000683
C0000889,B0018,T09,2025-12-05 09:00:00,18.137475930391687,86.32444121436929,Completed,0,2025-12-05,RTE000684
C0000890,B0018,T09,2025-12-11 15:00:00,103.11520722607833,692.9006151165866,Completed,1,2025-12-11,RTE000687
C0000891,B0018,T09,2025-12-12 09:00:00,18.1859663595274,60.42640535127088,Completed,0,2025-12-12,RTE000688
C0000892,B0018,T09,2025-12-18 11:00:00,103.56587673155329,711.8534061498025,Completed,1,2025-12-18,RTE000692
C0000893,B0018,T09,2025-12-19 09:00:00,19.580967079861736,72.16822301257214,Completed,0,2025-12-19,RTE000693
C0000894,B0018,T09,2025-12-25 07:00:00,103.34462889856954,703.8359176636158,Completed,1,2025-12-25,RTE000695
C0000895,B0018,T04,2025-12-26 09:00:00,26.960622724047806,162.46430784363244,Completed,0,2025-12-26,RTE000255
C0000896,B0018,T09,2026-01-01 15:00:00,104.05968811065559,692.9014134165611,Completed,1,2026-01-01,RTE000697
C0000897,B0018,T09,2026-01-08 11:00:00,103.91037521990927,694.7994408905636,Completed,1,2026-01-08,RTE000699
C0000898,B0018,T04,2026-01-09 09:00:00,20.465197869859086,133.8188381381669,Completed,0,2026-01-09,RTE000266
C0000899,B0018,T04,2026-01-16 09:00:00,98.48549247226237,686.9001612491234,Completed,0,2026-01-16,RTE000270
C0000900,B0018,T09,2026-01-23 09:00:00,101.09552974224884,666.4728270823579,Completed,0,2026-01-23,RTE000705
C0000901,B0018,T09,2026-01-29 19:00:00,104.9916594421879,706.5182932486114,Completed,1,2026-01-29,RTE000710
C0000902,B0018,T09,2026-01-30 09:00:00,14.222149391435835,73.47871843851242,Completed,0,2026-01-30,RTE000711
C0000903,B0018,T09,2026-02-06 13:00:00,104.36468252525756,709.8294972811831,Completed,1,2026-02-06,RTE000716
C0000904,B0018,T04,2026-02-13 09:00:00,101.28802995354962,706.6134283842051,Completed,0,2026-02-13,RTE000281
C0000905,B0018,T09,2026-02-20 09:00:00,102.41797824612706,623.7403592038107,Completed,0,2026-02-20,RTE000723
C0000906,B0018,T09,2026-02-26 14:00:00,103.60734263839805,688.6726709995052,Completed,1,2026-02-26,RTE000727
C0000907,B0018,T04,2026-02-27 09:00:00,18.82186982529926,81.12880759815029,Completed,0,2026-02-27,RTE000288
C0000908,B0018,T04,2026-03-06 01:00:00,103.03986022257622,686.4611355394271,Completed,1,2026-03-06,RTE000293
C0000909,B0018,T09,2026-03-06 09:00:00,12.117032964599627,66.10946193201111,Completed,0,2026-03-06,RTE000731
C0000910,B0018,T09,2026-03-12 21:00:00,104.11675580581121,685.7578422922851,Completed,1,2026-03-12,RTE000735
C0000911,B0018,T04,2026-03-19 16:00:00,106.78458497062815,738.3966708814048,Completed,1,2026-03-19,RTE000297
C0000912,B0018,T09,2026-03-20 09:00:00,13.858937760036822,31.459019179325164,Completed,0,2026-03-20,RTE000740
C0000913,B0018,T04,2026-03-26 20:00:00,103.22937037482932,728.0803184736807,Completed,1,2026-03-26,RTE000300
C0000914,B0018,T04,2026-03-27 09:00:00,8.684824904210707,0.0,Completed,0,2026-03-27,RTE000301
C0000915,B0018,T09,2026-04-02 21:00:00,103.18539286009877,729.0664166663512,Completed,1,2026-04-02,RTE000747
C0000916,B0018,T04,2026-04-09 17:00:00,103.39477748148174,683.9221995453725,Completed,1,2026-04-09,RTE000307
C0000917,B0018,T04,2026-04-10 09:00:00,17.15069609224832,91.4855514795375,Completed,0,2026-04-10,RTE000308
C0000918,B0018,T04,2026-04-16 18:00:00,103.2705492910745,708.5558134941781,Completed,1,2026-04-16,RTE000312
C0000919,B0018,T09,2026-04-23 12:00:00,103.58377612403524,738.7718407609515,Completed,1,2026-04-23,RTE000756
C0000920,B0018,T09,2026-04-24 09:00:00,13.77329484533738,70.86147474253345,Completed,0,2026-04-24,RTE000757
C0000921,B0018,T04,2026-05-01 01:00:00,103.26495037859364,719.2427518172461,Completed,1,2026-05-01,RTE000318
C0000922,B0018,T09,2026-05-07 10:00:00,103.54239937081611,682.1154454050501,Completed,1,2026-05-07,RTE000765
C0000923,B0018,T04,2026-05-08 09:00:00,23.610498268899324,153.27273511343392,Completed,0,2026-05-08,RTE000320
C0000924,B0018,T04,2026-05-15 02:00:00,103.25537232130924,692.8539568097896,Completed,1,2026-05-15,RTE000323
C0000925,B0018,T09,2026-05-15 09:00:00,11.437259866592912,11.588753198277765,Completed,0,2026-05-15,RTE000770
C0000926,B0018,T09,2026-05-21 14:00:00,103.5574398372271,695.6528319605812,Completed,1,2026-05-21,RTE000773
C0000927,B0018,T09,2026-05-22 09:00:00,18.851431161911673,103.95859415200752,Completed,0,2026-05-22,RTE000774
